time,regione,fractile,threshold,top_share,bracket_average
1974,Italia,0,-1.39013447304e-10,1,12.00205958283778
1974,Italia,.01,24.00411916579045,.9998724976748556,36.00617874877461
1974,Italia,.02,48.00823833171991,.9994899906994198,60.01029791462784
1974,Italia,.03,72.01235749764943,.9988524790736933,84.01441708061689
1974,Italia,.04,96.01647666357886,.9979599627976748,108.0185362465746
1974,Italia,.05,120.0205958295083,.9968124418713646,132.0226554124802
1974,Italia,.06,144.0247149954377,.9954099162947633,156.0267745783959
1974,Italia,.07,168.0288341613673,.9937523860678706,180.0308937443643
1974,Italia,.08,192.0329533272964,.9918398511906862,204.0350129102385
1974,Italia,.09,216.0370724932259,.9896723116632109,228.0391320761854
1974,Italia,.1,240.0411916591553,.987249767485444,252.0432512421017
1974,Italia,.11,264.0453108250848,.9845722186573859,276.0473704080908
1974,Italia,.12,288.0494299910142,.9816396651790357,300.0514895739332
1974,Italia,.13,312.0535491569439,.978452107050395,324.055608739964
1974,Italia,.14,336.0576683228731,.9750095442714618,348.0597279057555
1974,Italia,.15,360.0617874888029,.9713119768422387,372.0638470717853
1974,Italia,.16,384.0659066547322,.9673594047627231,396.0679662377535
1974,Italia,.17,408.0700258206614,.9631518280329157,420.0720854036078
1974,Italia,.18,432.0741449865909,.9586892466528176,444.0762045695226
1974,Italia,.19,456.0782641525204,.9539716606224283,468.0803237354699
1974,Italia,.2,480.0823833184499,.9489990699417474,492.0844429014602
1974,Italia,.21,504.086502484379,.9437714746107745,512.9689609021622
